0.22353001907520678, 0.027029541374394388, 0.230774620596386
0.38796734702219055, 0.09225379933091814, 0.40180246158190847
0.6420215333313041, 0.19830005755319285, 0.6334624115859809
0.8582996768628767, 0.3778816132251859, 0.7113445654339156
1.0707471339126189, 0.5433356922558378, 0.6791357787576
1.2684073277329035, 0.682977161370931, 0.6413556347644069
1.4944673737404677, 0.8409242873861021, 0.5589641720071891
1.7623901479584032, 1.0096273045222894, 0.5713819656687315
1.985386004780559, 1.1470129750260338, 0.4581783777641039
2.2222984191677964, 1.2222560471848527, 0.25185739646898686
2.4734466869993996, 1.2851046721305939, 0.21786760063047308
2.7427987089300983, 1.3237277750880072, 0.1331165434423642
3.0252938083724423, 1.3265678782811101, 0.11046033922995518
3.311039049860925, 1.336790201039182, 0.09491244720909958
3.6138901483705577, 1.349127696616225, 0.09796653149804631
3.9051790563949735, 1.4004606249344198, 0.04786057478518692
4.07730561139915, 1.3573095989946455, -0.14659125947632537
4.268717329561632, 1.304051782860709, -0.345917516580873
4.423077855372592, 1.2118416634355351, -0.5523221784727098
4.592811913093831, 1.094909597427824, -0.7426007072541481
4.725542797218417, 0.9712201983003077, -0.9106559032123084
4.795929298300888, 0.7915243309826192, -1.075786570420385
4.876155159598174, 0.6096328700222677, -1.2514479692535536
4.939313737495505, 0.43152669618459094, -1.393415766435116
4.949512729450551, 0.22086797221757204, -1.5796706586538478
4.934939462157348, 0.02759542574202017, -1.7761188057979835
4.891227155512972, -0.16963583377856278, -1.9511656406321454
4.817623089779911, -0.33565584414817734, -2.117824038128554
4.68956380135247, -0.4981859894324393, -2.2835009411373948
4.5521688835898, -0.6509898231423132, -2.4606548077420007
4.396466523155159, -0.7504302862832936, -2.652502010638633
4.245813610569821, -0.8252947823198313, -2.842100401578598
3.9266600888938807, -0.895474041416264, -2.9518783869188057
3.63097990859037, -0.9246313993748614, -3.0553326843812707
3.350547305180077, -0.9352426486120053, -3.1289100030817854
3.0898929469496874, -0.9085817243546397, 3.0749502681231684
2.795176177368481, -0.8727937052625926, 3.1022859063086385
2.515145226171766, -0.8666214523374084, -3.082608875610182
2.2019746250348162, -0.8800768559722958, -3.106696194185155
1.985948640900052, -0.8606919452917294, 2.990094134006373
1.7635742618010724, -0.8266115440981812, 2.8113374341641797
1.5803942504072557, -0.7600750774353477, 2.6422466429750084
1.409988277154648, -0.6587717887870801, 2.440578169017691
1.2724826388854156, -0.5307880459284307, 2.25724432103981
1.159856844705402, -0.39060552508661367, 2.057326722531147
1.0850433883585002, -0.20622153000836682, 1.852869229577124
1.051566031389683, -0.026050875375419075, 1.6619051678811796
1.054466507642826, 0.18523762579456562, 1.4608364417635367
1.086930952307304, 0.3904696830984473, 1.2716625088170668
1.1579534282646227, 0.6030087607486994, 1.0835161299016205
1.275812986649782, 0.7918498720148381, 0.9130620037349271
1.3998950218015787, 0.9578920364530489, 0.7336973377657057
1.5504359860647887, 1.0846110182624487, 0.547177266321412
1.7307997116862934, 1.1965018502310507, 0.3690062184883482
1.9034086391637546, 1.2510136164605759, 0.18632821680546857
2.153739628199006, 1.260723066025139, 0.009024758095137137
2.403450632668346, 1.2334792313649912, -0.13368517203277339
2.67286418700177, 1.1944517918658102, -0.11387147069031527
2.940672658531113, 1.178809234310839, -0.060506426499320615
